id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4622869,Huge LES 3 BD 3 BA Elevator + Patio,2593268,Rose,Manhattan,Chinatown,40.7157,-73.99094,Entire home/apt,399,2,122,2019-06-15,2.24,1,109
4623217,Bright and Charming Studio East V.,23945185,Natalia,Manhattan,East Village,40.726,-73.97773,Entire home/apt,100,7,6,2016-03-02,0.11,1,0
4623622,Victorian with Stunning Views of NYC Harbor,22506665,William,Staten Island,St. George,40.64571,-74.07835,Entire home/apt,1000,1,0,,,1,364
4623635,Historic Brownstone Duplex,1136842,Amanda,Brooklyn,Fort Greene,40.69249,-73.97068,Entire home/apt,225,7,3,2019-01-01,0.05,1,44
4623696,Great deal in Heart of Greenpoint,2378231,Romy,Brooklyn,Greenpoint,40.73108,-73.95416,Entire home/apt,85,4,4,2015-12-29,0.07,1,0
4623771,Bright + Cheerful Apt- the Real NYC,23267314,Millie,Manhattan,East Harlem,40.79127,-73.94431,Entire home/apt,147,2,45,2019-05-15,0.92,2,154
4624521,Financial District Oasis-Queen Bedroom,9072771,Kindra,Manhattan,Financial District,40.70581,-74.00948,Private room,90,14,8,2019-05-29,0.23,2,146
4624657,Modern Duplex with yard  in Bedstuy,23952819,Jason,Brooklyn,Bedford-Stuyvesant,40.68589,-73.93286,Entire home/apt,500,1,1,2015-08-30,0.02,2,362
4624874,Flatbush Gardens II,23162890,Terrance,Brooklyn,Flatbush,40.65039,-73.96393,Private room,72,3,37,2018-10-15,0.66,2,334
4625126,Bedroom and art studio/office space,7799229,Artem,Brooklyn,Williamsburg,40.71387,-73.95652,Private room,41,4,14,2018-10-06,0.37,2,0
4628603,Bright and Sunny Williamsburg Oasis,6465286,Masha,Brooklyn,Williamsburg,40.71191,-73.96376,Entire home/apt,180,3,103,2019-06-06,1.92,2,0
4628804,Cozy Room in NYC!  =),23971734,Rene,Queens,Sunnyside,40.73978,-73.92124,Private room,67,5,4,2016-10-26,0.07,1,0
4629211,Brooklyn - Funky 1 Bedroom,3754729,Mike,Brooklyn,Bushwick,40.69087,-73.90917,Entire home/apt,122,3,48,2019-06-04,0.87,1,256
4629359,"ENTIRE home - Modern, huge, sunny 2BD",23974215,Alex,Manhattan,Harlem,40.80797,-73.95181,Entire home/apt,105,3,29,2019-03-20,0.52,2,0
4629599,Coozy Room In Park Slope.,22503794,Shawn,Brooklyn,South Slope,40.66238,-73.98457,Private room,95,1,2,2015-08-08,0.04,1,364
4629726,Sunny Studio,23971405,Monica,Queens,Kew Gardens,40.70705,-73.83346,Entire home/apt,100,2,1,2016-01-02,0.02,1,0
4629870,"Super Quiet, Private Patio",16437254,Benjamin,Brooklyn,Boerum Hill,40.68851,-73.98655,Entire home/apt,130,30,3,2017-09-03,0.07,21,312
4632542,Queen Sized Bedroom in Spacious Apartment,6762751,Alexander,Manhattan,Harlem,40.80096,-73.95776,Private room,107,2,92,2019-05-20,1.64,1,157
4632795,Location Top Manhattan,3250450,Petya,Manhattan,Upper West Side,40.78628,-73.97264,Private room,100,30,12,2017-05-23,0.24,18,364
4632852,"Spacious, rustic barn style bedroom",23991556,Natasha,Bronx,Concourse,40.83719,-73.92015,Private room,85,1,9,2017-10-16,0.18,1,342
4633258,Room 15 min from Manhttn.,23993707,Bogna,Queens,Woodside,40.74626,-73.89727,Private room,30,5,2,2017-12-29,0.04,2,0
4635425,Modern Studio with Loft in the LES.,23876129,Juan Carlos,Manhattan,Chinatown,40.71648,-73.9912,Entire home/apt,175,4,57,2017-03-02,1.04,1,0
4636323,1x furnished Bdr in 2Bdr Apt-Wburg,24006197,Piper,Brooklyn,Williamsburg,40.7118,-73.93729,Private room,95,1,0,,,1,0
4636643,"Sunny, Spacious 1 Bdrm in E. Vil.",24007762,Kate,Manhattan,East Village,40.72639,-73.98827,Entire home/apt,125,1,8,2018-03-02,0.15,1,0
4636874,Nice room 15 min from Manhattan!,23993707,Bogna,Queens,Woodside,40.74668,-73.89723,Private room,35,5,9,2018-12-30,0.16,2,0
4637014,法拉盛中心温馨两房两厅公寓｡近一切｡2 br close to everything,12459436,Zena,Queens,Flushing,40.75398,-73.82778,Entire home/apt,119,3,26,2019-06-30,0.46,2,319
4637053,Beautiful Astoria apt next to Mtan,24009463,Vadim,Queens,Astoria,40.76794,-73.93413,Entire home/apt,150,3,149,2019-07-06,2.71,2,133
4637145,Cozy apartment in Williamsburg,3123405,Pénélope,Brooklyn,Williamsburg,40.7033,-73.94305,Private room,55,1,4,2018-02-22,0.13,1,0
4637146,Gorgeous Parlor Floor Suite near Subway,1755097,Jay,Brooklyn,Bedford-Stuyvesant,40.69084,-73.93079,Entire home/apt,115,2,214,2019-06-21,4.07,2,108
4637858,Chic apartment in Brooklyn with stunning view,5552587,Chris,Brooklyn,Bedford-Stuyvesant,40.69492,-73.95839,Private room,99,5,14,2017-09-25,0.25,1,306
4638668,Beautiful Apartment in Greenpoint,6569891,Brandon,Brooklyn,Greenpoint,40.73396,-73.95537,Private room,150,1,0,,,1,0
4638967,"Sunny/Huge private room, by Columbia/Jazz clubs",23974215,Alex,Manhattan,Harlem,40.80649,-73.95225,Private room,84,2,38,2019-06-15,0.68,2,147
4639015,Elite Exclusive Chic NYC Times Square LuxuryApt,14380678,S Barn,Manhattan,Hell's Kitchen,40.76195,-74.00001,Private room,129,2,13,2019-06-27,0.27,1,176
4639179,"Private room, minutes from subway!",3571821,Andy & Friends,Brooklyn,Bedford-Stuyvesant,40.68951,-73.9565,Private room,44,5,86,2017-12-31,1.67,4,0
4639451,Comfortable Greenpoint Bedroom,24020898,Rebekah,Brooklyn,Greenpoint,40.72499,-73.94481,Private room,55,6,0,,,1,0
4639746,Charming Studio in Carroll Gardens,6470787,Franklin,Brooklyn,Carroll Gardens,40.68244,-73.99539,Entire home/apt,100,3,15,2016-06-13,0.27,1,0
4640515,"Small, Cozy, Clean and Modern private room!",23355801,Andrey,Manhattan,Harlem,40.8257,-73.93786,Private room,65,1,40,2019-06-25,2.88,1,45
4641291,Room in queens covenient safe locat,24030482,Eddie,Queens,Bellerose,40.72401,-73.72901,Private room,99,1,3,2019-05-19,0.23,1,365
4641406,Cozy Loft-Style Studio Near Subway ,17281607,Alexis,Manhattan,Harlem,40.80297,-73.95537,Entire home/apt,100,7,2,2016-01-05,0.04,1,0
4642539,Spacious 2 BDRM near Times Square,5025692,Annika,Manhattan,Hell's Kitchen,40.7616,-73.99677,Entire home/apt,225,5,13,2018-09-28,0.24,1,0
4642913,Spacious Bright and Airy,16035346,Jonathan,Brooklyn,Windsor Terrace,40.65057,-73.97858,Entire home/apt,120,7,23,2019-01-05,0.41,1,196
4643192,Quiet 1 Bedroom near Union Square,6694436,Itai,Manhattan,Gramercy,40.73533,-73.98384,Entire home/apt,139,2,5,2016-05-10,0.11,1,0
4643199,NEW! 2-BR Apt with Whirlpool Tub,13347167,AFI Apartments,Manhattan,Upper East Side,40.77167,-73.95735,Entire home/apt,142,30,3,2018-12-31,0.09,29,321
4643295,Great one bedroom loft space in Manhattan,8555319,Simsim,Manhattan,Chinatown,40.71399,-73.99744,Entire home/apt,140,4,13,2019-04-29,0.65,1,0
4644632,"Brooklyn Life, Easy to Manhattan (30+ Days only)",10992588,Joni,Brooklyn,Bedford-Stuyvesant,40.68797,-73.94696,Entire home/apt,130,200,271,2019-07-03,4.84,2,64
4644669,Upper East Side,24046558,M David,Manhattan,Upper East Side,40.76358,-73.96464,Entire home/apt,325,5,64,2019-06-08,1.15,1,330
4644688,2 Bedroom New York Charmer,16927633,Lee,Manhattan,Hell's Kitchen,40.76198,-73.98718,Entire home/apt,350,2,9,2016-07-12,0.21,1,0
4644828,Hip&Central! Charming Williamsburg!,805843,Johnny,Brooklyn,Williamsburg,40.71745,-73.95961,Entire home/apt,175,2,5,2017-01-06,0.12,1,0
4645170,Private Room with Queen size bed,22827111,Matthew & Marilyn,Manhattan,Hell's Kitchen,40.76025,-73.99555,Private room,89,4,59,2019-06-30,1.06,2,286
4645319,Beautiful private unit in the heart of Brooklyn,2520125,Katja,Brooklyn,East New York,40.66171,-73.89891,Entire home/apt,69,4,159,2019-06-23,3.25,2,48
4645824,"Room in front of Prospect Park, 1 block to subway",1660261,Andres Mekos,Brooklyn,Prospect-Lefferts Gardens,40.65859,-73.96196,Private room,40,6,10,2019-04-15,0.21,1,0
4645831,Light filled room w/full size bed in LES,24052348,Tara,Manhattan,East Village,40.72052,-73.98003,Shared room,65,10,21,2017-12-30,0.38,4,0
4649468,BRIGHT!-STEPS TO PARK!-SUBWAY OUTSIDE!-FITS 4!,2592109,Lia,Manhattan,Upper East Side,40.76904,-73.95902,Entire home/apt,160,14,20,2019-06-20,0.37,1,43
4649627,"Spacious 1 BR, En Suite in Brownstone!",9492212,Emily And Joel,Brooklyn,Park Slope,40.6702,-73.97885,Private room,135,2,88,2018-12-31,1.60,4,0
4650123,"Stunning Lower East 2 Bed, Live New York Style!",6230230,John,Manhattan,Lower East Side,40.71927,-73.98511,Entire home/apt,109,3,42,2019-06-13,1.13,3,7
4650725,Lovely Room in a 2 BR in Greenpoint,24075308,Saskia,Brooklyn,Greenpoint,40.72518,-73.93844,Private room,85,14,3,2015-07-03,0.05,1,0
4651354,Lower East Side True 1 BR,24020050,Max,Manhattan,Chinatown,40.71566,-73.99076,Entire home/apt,189,4,25,2019-04-15,0.48,1,191
4651486,Prospect Park 2BR Near MANHATTAN!!!,2563415,Anthony,Brooklyn,Prospect-Lefferts Gardens,40.655,-73.96109,Entire home/apt,125,3,56,2019-06-16,2.42,1,19
4652629,Classic East Village Apartment,9953720,Eva,Manhattan,East Village,40.72921,-73.98631,Private room,140,1,1,2015-01-03,0.02,1,0
4653508,1 BR in shiny new building + bikes!,6349214,David,Brooklyn,Fort Greene,40.69492,-73.97061,Entire home/apt,160,3,4,2017-12-30,0.07,1,0
4654785,"Parkslope, 1 bdrm, steps to subway",24094211,Rebecca,Brooklyn,Park Slope,40.67256,-73.97229,Entire home/apt,115,5,4,2017-01-02,0.08,1,0
4656361,"Large, Cozy One Bedroom Apartment",8291260,Elizabeth,Manhattan,Washington Heights,40.85171,-73.92894,Entire home/apt,80,3,31,2019-06-29,0.56,1,68
4658293,Luxury 1BD apt by Prospect Park,7518105,Dan & Michelle,Brooklyn,Windsor Terrace,40.64961,-73.97465,Entire home/apt,198,2,7,2017-06-04,0.13,1,0
4658860,Astoria Queens great room for rent!,24109809,Jonathon,Queens,Astoria,40.77271,-73.93159,Private room,200,1,0,,,1,0
4659046,Large eclectic studio East Village,1420868,Oksana,Manhattan,East Village,40.7257,-73.9795,Entire home/apt,230,1,46,2019-05-10,0.84,1,353
4659285,Manhattan! Bunk beds for 10+,23334165,Patricia,Manhattan,Harlem,40.82396,-73.94388,Entire home/apt,450,5,81,2019-06-09,1.48,3,303
4660022,Best Block Clean Luxury Loft in SoHo,745486,Re,Manhattan,SoHo,40.72592,-73.99933,Entire home/apt,895,1,66,2019-06-24,1.18,1,365
4660633,Quiet and cozy 2BR. Great location!,4517642,Kali,Manhattan,Morningside Heights,40.8104,-73.95977,Entire home/apt,170,3,6,2016-05-23,0.11,1,0
4660939,Large Sunny Apartment in Astoria,24117644,Joshua,Queens,Astoria,40.75583,-73.92596,Private room,120,3,18,2017-01-11,0.33,2,0
4660964,"Cozy 1BR, 5 minutes from the train",24118443,Megan,Brooklyn,Williamsburg,40.7193,-73.94502,Entire home/apt,140,2,18,2018-12-28,0.33,1,0
4661135,SUNNY GUEST BDRM in Fort Greene!,3175065,Taya,Brooklyn,Fort Greene,40.69207,-73.97407,Private room,70,14,18,2019-06-30,0.35,1,128
4661662,"""The Green Room"": Harlem Brownstone",21455957,Jason & Agnes,Manhattan,Harlem,40.81995,-73.94607,Private room,70,3,122,2019-06-29,2.19,2,243
4662584,Best value single room in New York B5,20559017,Yohan,Manhattan,East Harlem,40.78644,-73.9438,Private room,45,30,4,2018-02-14,0.08,9,311
4662784,Lovely Duplex in Brooklyn,21688465,William,Brooklyn,Crown Heights,40.67489,-73.93081,Private room,140,3,148,2019-07-03,2.88,1,0
4662889,Pre-War Apt on Central Park West!,24041562,Darren,Manhattan,Upper West Side,40.78697,-73.96929,Entire home/apt,600,5,6,2016-08-05,0.11,1,0
4663122,Beautiful 2 Bdrm Duplex w Backyard,16018853,Sasha,Brooklyn,Clinton Hill,40.69289,-73.96701,Entire home/apt,195,4,0,,,1,0
4663804,Cozy Room by CentralPark-Times Sq,24132118,Deborah,Manhattan,Hell's Kitchen,40.76793,-73.98817,Private room,79,7,1,2015-06-17,0.02,1,0
4663807,Entire 2 Bedroom Apartment - 20 min to Times Sqr,4098538,Olga,Manhattan,Harlem,40.82768,-73.94737,Entire home/apt,55,14,2,2017-01-08,0.05,1,0
4666584,Unique 2 Bed/2 Bath Duplex Apt,24144577,Bill,Manhattan,Harlem,40.80382,-73.94476,Entire home/apt,275,3,41,2019-05-12,0.79,1,258
4666794,Cozy Bedroom in Large Apartment,18511357,Meagan,Queens,Ditmars Steinway,40.77272,-73.90757,Private room,60,7,1,2017-07-01,0.04,1,0
4667046,Idy Safe Secure mins to Times Square 5*,24146326,Julien,Queens,Astoria,40.76638,-73.93236,Entire home/apt,195,3,86,2019-06-08,1.69,2,248
4667146,Best value double room in New York B4,20559017,Yohan,Manhattan,East Harlem,40.78512,-73.94409,Private room,50,30,5,2018-12-30,0.11,9,330
4667148,1 Bdrm in Greenwich Village,2312420,Marie-Claire,Manhattan,West Village,40.73317,-74.00118,Entire home/apt,125,30,31,2019-05-12,0.83,2,346
4667707,Beautifully Furnished 1 BR w/Office,24149026,Nychele,Bronx,Concourse Village,40.82393,-73.92414,Entire home/apt,145,5,1,2016-01-02,0.02,1,0
4668252,Furnished studioA UES (30 days MIN),23772724,Elem,Manhattan,Upper East Side,40.77388,-73.95343,Entire home/apt,99,30,15,2019-04-30,0.31,15,341
4671552,Garden Level Brooklyn Brownstone,10860081,Hillary,Brooklyn,Clinton Hill,40.68241,-73.96354,Entire home/apt,130,1,9,2015-12-27,0.16,1,0
4671712,Spacious luxury loft Downtown NYC,1901846,Andre,Manhattan,Lower East Side,40.7136,-73.98936,Entire home/apt,115,3,8,2016-07-19,0.16,1,0
4671824,Master Bedroom by Yankee Stadium,190409,Waundell,Bronx,Highbridge,40.83212,-73.93054,Private room,60,1,56,2019-06-23,1.09,3,355
4672445,West Village upscale apartment,966461,Jon,Manhattan,West Village,40.73814,-74.00047,Entire home/apt,199,4,108,2019-06-08,1.93,1,162
4672452,"Great bright 1BR,in true BK style",3108161,Michelle,Brooklyn,Williamsburg,40.71596,-73.95876,Entire home/apt,170,3,22,2017-09-26,0.40,1,0
4677056,"1,200 sq/ft loft +private backyard ",10476487,Avi,Manhattan,SoHo,40.72632,-74.00749,Entire home/apt,385,3,1,2015-02-16,0.02,1,365
4677469,Cozy 1-BDR apartment on Manhattan,24191104,Timur,Manhattan,Morningside Heights,40.81099,-73.95759,Entire home/apt,125,4,0,,,1,0
4677654,"Good, clean quite, and private!",10387090,Luis Enrique,Brooklyn,Bushwick,40.68348,-73.90817,Private room,37,30,6,2015-09-01,0.11,5,333
4678514,Cozy 1BR in the heart of Harlem,23939128,Mariela,Manhattan,Harlem,40.8136,-73.94999,Entire home/apt,80,5,5,2017-11-23,0.10,1,0
4678568,Spacious private BR 2 Queen beds & 3 mins to train,24195428,Maireni,Brooklyn,Crown Heights,40.66811,-73.93393,Private room,65,1,222,2019-06-17,3.99,1,292
4678742,2 Bedroom West Village Manhattan,24195790,Patrick,Manhattan,Greenwich Village,40.73444,-73.99761,Entire home/apt,600,1,0,,,1,0
4678795,sunny & spacious one-bedroom ,24048208,Maura,Brooklyn,Bedford-Stuyvesant,40.6848,-73.95728,Entire home/apt,140,3,0,,,1,0
4679967,Big quiet room in Harlem,7304425,Elia,Manhattan,Harlem,40.82888,-73.94467,Private room,56,1,7,2016-06-07,0.14,1,0
4680299,Sunny Lg BR in 2BR apt- sleeps 2,23047797,Marie,Manhattan,Washington Heights,40.85658,-73.92656,Private room,70,2,7,2016-09-28,0.13,1,0
4681193,Entire Apt in Jackson Heights-25 min to Manhattan,24201950,Ceci,Queens,Jackson Heights,40.752,-73.88898,Entire home/apt,105,7,3,2019-06-27,0.17,1,141
4681219,"""Central Park"" View Prvt Room,Mnh  ",24208781,William Hakan,Manhattan,Harlem,40.80126,-73.95777,Private room,70,2,68,2019-05-19,1.31,1,129
4685448,"Cozy 2BD, 20 mins to Times SQ",2368446,Chelsey,Queens,Ditmars Steinway,40.77443,-73.90756,Private room,60,1,0,,,1,0
4685985,Living room & Bedroom_Williamsburg,4357223,Itziar,Brooklyn,Williamsburg,40.70574,-73.95552,Private room,120,1,0,,,1,0
4686678,LARGE GREAT STUDIO HELLS KITCHEN,7759020,Valmik,Manhattan,Hell's Kitchen,40.76663,-73.9895,Entire home/apt,150,1,3,2015-06-08,0.05,1,0
4686821,"Bright, contemporary and best location",24232061,Tracy,Manhattan,Upper East Side,40.77345,-73.95848,Private room,112,10,38,2019-05-14,0.78,3,157
4687730,"PRICE REDUCED! Clean, safe, & roomy",529546,Aditi,Manhattan,Hell's Kitchen,40.76865,-73.98672,Private room,145,3,0,,,2,0
4687896,Adelphi Garden Apartment,24236837,Faye,Brooklyn,Fort Greene,40.69549,-73.97144,Entire home/apt,80,30,6,2017-05-31,0.11,1,187
4688418,Spacious 2BR in UES - 30 DAYS MIN,23772724,Elem,Manhattan,Upper East Side,40.7734,-73.95357,Entire home/apt,99,30,6,2018-08-16,0.11,15,332
4690677,Flatiron studio next to Madison Pk,19007585,Darren,Manhattan,Flatiron District,40.744,-73.9907,Entire home/apt,110,7,11,2016-03-25,0.20,1,0
4691130,Cozy room in center of Park Slope,24253453,Lisah,Brooklyn,Park Slope,40.67489,-73.97963,Private room,70,2,120,2018-01-04,2.47,2,68
4691649,New Studio Loft in Williamsburg w/ Private Terrace,8501698,Meghan,Brooklyn,Williamsburg,40.71971,-73.95919,Entire home/apt,140,4,1,2016-06-01,0.03,1,0
4693338,"Brooklyn off J/Z, Newly Renovated",9123948,Chris,Brooklyn,Bedford-Stuyvesant,40.68229,-73.91574,Private room,46,4,3,2016-01-03,0.05,1,0
4694179,Artsy and Cozy 1b. - Walk Everywhere!,3753306,Michelle,Manhattan,Gramercy,40.73287,-73.98585,Entire home/apt,180,1,1,2017-09-15,0.05,1,0
4694480,1000 SQ FT Cobble Hill Übercharmer,24268565,Daniel,Brooklyn,Cobble Hill,40.68982,-73.99675,Entire home/apt,250,1,185,2019-07-05,3.32,1,209
4694622,Cozy Garden Apartment in Bushwick!!,24269297,Caitlin,Brooklyn,Bushwick,40.69935,-73.9228,Private room,75,3,41,2019-06-25,0.81,1,294
4694625,"Chic 2Br/2bath, Lower Manhattan",1843216,Guillermo,Manhattan,Lower East Side,40.7135,-73.988,Entire home/apt,250,4,26,2019-06-15,0.61,1,102
4694688,Happy Chic Convenient New Listing!,4217567,Emily,Manhattan,Chelsea,40.7416,-73.99681,Entire home/apt,250,3,2,2016-01-03,0.04,1,0
4695408,Spacious bedroom for Summer Months,15642271,Julissa,Manhattan,Washington Heights,40.8442,-73.93721,Private room,60,1,3,2015-07-13,0.05,1,0
4697809,Cozy | Spacious | Great Location,4259327,Cole,Manhattan,Flatiron District,40.74128,-73.98428,Private room,95,7,10,2018-05-26,0.18,1,331
4698079,Sunny Cozy East Village Apartment,24067453,Danny,Manhattan,East Village,40.72274,-73.98143,Entire home/apt,138,11,5,2017-01-03,0.09,1,0
4698707,NY TIMES Featured Dumbo Penthouse,5352419,Brian,Brooklyn,Vinegar Hill,40.70213,-73.9838,Entire home/apt,550,20,1,2018-06-12,0.08,1,220
4699061,Cosy room in Brooklyn!2min to Sbwy,24291213,Joerg,Brooklyn,Sunset Park,40.64009,-74.01714,Private room,35,1,0,,,2,0
4699123,Huge Bdr in Loft in Williamsburg,11708876,Paloma,Brooklyn,Williamsburg,40.7114,-73.96293,Private room,90,1,0,,,1,0
4699289,Charming two bedroom in Greenpoint,17014518,Jessica,Brooklyn,Greenpoint,40.73039,-73.9541,Entire home/apt,180,1,0,,,1,0
4699535,Light and Spacious your 1BR Fort Greene Apt Awaits,41358,Jen,Brooklyn,Fort Greene,40.6908,-73.97332,Entire home/apt,145,2,1,2015-09-28,0.02,1,0
4699963,"Cozy 1BD in PLG, Brooklyn!",24295835,Aaron,Brooklyn,Prospect-Lefferts Gardens,40.66074,-73.96035,Entire home/apt,100,3,15,2017-05-24,0.27,1,0
4700082,Fort Greene Brooklyn 1 bedroom apt,21409261,Trey,Brooklyn,Fort Greene,40.69477,-73.97258,Entire home/apt,119,4,19,2017-07-23,0.36,1,0
4700265,Fantastic Room in Williamsburg,14320459,Hillary,Brooklyn,Williamsburg,40.70985,-73.94738,Private room,70,2,0,,,1,0
4700565,Charming Bohemian Bushwick Apt,24298733,Tuva,Brooklyn,Bushwick,40.69167,-73.92169,Private room,48,4,1,2015-08-22,0.02,2,0
4700809,Cozy Two-bedroom Apt in a Cute House in Brooklyn!,24298733,Tuva,Brooklyn,Kensington,40.6367,-73.97434,Private room,35,4,0,,,2,0
4700894,PEACEFUL NYC 2-Bedroom FLAT,10535719,Mike,Manhattan,East Harlem,40.79863,-73.93795,Entire home/apt,200,7,28,2019-06-23,0.55,3,363
4701270,Cozy bedroom in the heart of Lower East Side,15702523,Elia,Manhattan,Lower East Side,40.7198,-73.98434,Private room,64,2,58,2018-12-09,1.05,1,0
4701425,Master Bedroom in E.Village Triplex,7460434,Rocco,Manhattan,East Village,40.72119,-73.98021,Private room,120,3,25,2019-06-06,0.46,2,89
4701749,Brooklyn Oasis,24304871,Heather,Brooklyn,Flatbush,40.6536,-73.95811,Private room,50,2,23,2019-04-01,0.42,1,0
4701802,Boerum Hill Brownstone with Skylights,10568263,Stephanie,Brooklyn,Boerum Hill,40.68518,-73.9853,Entire home/apt,190,2,8,2019-06-08,0.87,1,0
4704813,New York Upper East Side Luxury Apt,24319884,Pete & Laurie,Manhattan,Upper East Side,40.77429,-73.95628,Entire home/apt,235,7,8,2017-08-29,0.16,1,0
4705670,"Private, quiet spacious room with tons of sun!",24117644,Joshua,Queens,Astoria,40.75572,-73.92632,Private room,70,3,74,2019-06-26,1.38,2,285
4706957,Amazing location! Cozy apartment!,633339,Sara,Manhattan,East Harlem,40.80651,-73.93776,Shared room,60,1,4,2015-08-31,0.08,1,0
4707057,"Private, sunny room!",6327629,Bb,Manhattan,Harlem,40.82502,-73.94404,Private room,90,3,1,2014-12-08,0.02,1,0
4707159,NEAR TIMES SQUARE & CENTRAL PARK!,529546,Aditi,Manhattan,Hell's Kitchen,40.76689,-73.98612,Private room,125,1,1,2014-12-27,0.02,2,0
4708314,Spacious Williamsburg Retreat,1265619,Felipe,Brooklyn,Williamsburg,40.72018,-73.96055,Entire home/apt,120,2,8,2019-03-17,0.16,1,8
4708609,Skyline View Piano Room,19972390,Melissa,Brooklyn,Greenpoint,40.73262,-73.95795,Private room,55,1,24,2016-06-17,0.44,1,157
4708909,"Manhattan, modern chic - 2BR/2Bath",670367,Paul,Manhattan,Hell's Kitchen,40.75614,-73.99341,Entire home/apt,225,7,0,,,1,0
4709252,ROOM AVAILABLE IN PERFECT FLAT,1511206,Mauricio,Manhattan,East Harlem,40.79912,-73.94187,Private room,150,2,1,2015-09-30,0.02,1,0
4710102,Harlem Renaissance,24343117,Sachin,Manhattan,East Harlem,40.80038,-73.94656,Entire home/apt,175,3,44,2016-09-28,0.80,1,280
4710310,GREAT ROOM IN ASTORIA QUEENS,24344136,Steffany,Queens,Astoria,40.76888,-73.90807,Private room,70,5,0,,,1,0
4710315,Comfy 2Bdr Railroad in Greenpoint,129558,Osvaldo,Brooklyn,Greenpoint,40.72907,-73.95468,Entire home/apt,112,2,8,2016-10-10,0.18,1,0
4710488,Stunning Pre-war Penthouse Studio ,24344873,Christopher,Manhattan,Kips Bay,40.74512,-73.98041,Entire home/apt,200,10,3,2016-01-01,0.05,1,0
4711070,RENTING SPACE IN WOODSIDE NYC,24347671,Ioanna,Queens,Sunnyside,40.74607,-73.91415,Shared room,105,1,19,2019-05-26,0.54,1,364
4713896,Charming brownstone,10148113,Caylah,Brooklyn,Bedford-Stuyvesant,40.68927,-73.94767,Private room,70,2,3,2015-02-04,0.05,1,0
4714600,"Spacious bedroom,amazing location! ",12098551,Ashley,Manhattan,Kips Bay,40.73937,-73.98187,Private room,115,3,1,2015-01-02,0.02,2,0
4714854,Cozy 2BR in the UES (MIN 30 DAYS),23772724,Elem,Manhattan,Upper East Side,40.78171,-73.94617,Entire home/apt,99,30,6,2019-03-10,0.15,15,225
4715740,1 BR with Steinway Grand Piano (30 Day Min),13976132,Joseph,Manhattan,Harlem,40.79973,-73.95541,Entire home/apt,120,3,133,2019-06-22,2.39,1,4
4716349,Fully Furnished Private Bedroom,21208237,Sam,Manhattan,East Harlem,40.79311,-73.94587,Private room,80,1,0,,,1,0
4716613,Private Room w/ Patio Near L Train!,2466294,Ian,Brooklyn,Bushwick,40.70131,-73.91745,Private room,90,2,8,2018-05-21,0.16,2,363
4717237,Spacious Apt in Bushwick!,2358032,Vanessa,Brooklyn,Bushwick,40.70027,-73.9231,Entire home/apt,70,4,8,2017-09-17,0.33,1,0
4717267,LARGE QUEEN ROOM FOR THE HOLIDAYS,24370211,Yety,Brooklyn,Williamsburg,40.71138,-73.95385,Private room,52,6,1,2016-01-11,0.02,2,0
4717296,"Luxury Astoria 1BD apt, 20min from Manhattan",24009463,Vadim,Queens,Long Island City,40.76586,-73.93342,Entire home/apt,150,3,63,2019-06-20,1.34,2,187
4717440,"Bright, art-filled elevator apt, LES/Chinatown",3237577,Eddie,Manhattan,Chinatown,40.71585,-73.98982,Entire home/apt,170,3,94,2019-06-23,1.71,1,7
4718031,Cool artist apartment in Williamsburg/Bushwick,9633085,Henrique,Brooklyn,Williamsburg,40.70659,-73.94049,Entire home/apt,132,4,7,2018-08-20,0.16,1,0
4718314,Cozy apartment in Brooklyn,24374791,Emelie,Brooklyn,Bedford-Stuyvesant,40.67893,-73.95236,Entire home/apt,90,4,12,2016-04-14,0.22,2,0
4718436,VIEWS VIEWS VIEWS from Designer Apt,4655338,Danny,Brooklyn,Williamsburg,40.71751,-73.95839,Entire home/apt,525,6,28,2019-06-16,0.50,1,365
4718809,Private Retreat on Central Park,8778846,Max,Manhattan,East Harlem,40.79315,-73.94787,Entire home/apt,249,1,67,2016-09-23,1.25,1,0
4719825,Ideal One Bedroom on UWS,24381419,Adam,Manhattan,Upper West Side,40.79973,-73.9711,Entire home/apt,160,2,6,2015-08-09,0.11,1,0
4720086,Harlem Brownstone - It's Historic!,24382598,Leesa,Manhattan,Harlem,40.81455,-73.94471,Entire home/apt,125,1,142,2019-07-01,2.55,1,266
4720121,Luxurious Upper East Side Duplex,34915,Anna,Manhattan,Upper East Side,40.77169,-73.95583,Entire home/apt,500,7,0,,,1,0
4720142,"Fresh, Quite and Poppin.",21466735,Stephen,Brooklyn,Carroll Gardens,40.68234,-73.9932,Private room,65,1,0,,,1,0
4720326,Gramercy/Kips Bay 1BR- the best! ,5279180,Jane,Manhattan,Kips Bay,40.73951,-73.9827,Entire home/apt,170,3,0,,,1,0
4720460,Charming Upper West Side Studio,1887912,Anna,Manhattan,Upper West Side,40.78657,-73.97161,Entire home/apt,150,30,31,2019-05-21,0.59,1,213
4720558,Room in a 4 bedroom Apt. in Harlem,14140782,Adam,Manhattan,Harlem,40.81535,-73.95322,Private room,80,1,0,,,1,0
