id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7800905,Sunlit oasis in WILLIAMSBURG BK,41059169,Alex,Brooklyn,Williamsburg,40.71003,-73.96097,Private room,116,2,17,2019-05-07,0.37,3,329
7801023,Cute room right by Prospect Park,41060321,Maria,Brooklyn,Prospect-Lefferts Gardens,40.65757,-73.95015,Private room,35,1,0,,,1,0
7801034,"Great, sunny 1 bedroom apartment in prime location",41060870,Dan And Lily,Manhattan,Lower East Side,40.72077,-73.98551,Entire home/apt,160,4,0,,,1,0
7801169,Spacious apt in the heart of EV,1619994,Emma,Manhattan,East Village,40.72822,-73.98639,Entire home/apt,150,4,11,2019-04-09,0.25,1,0
7801262,"COZY ZEN 1 bedroom, top of CENTRAL PARK!  safe :)",2083759,Mei,Manhattan,Harlem,40.79996,-73.95485,Entire home/apt,104,3,42,2019-06-08,0.89,1,219
7801783,Private 2 Bedroom Apartment in the East Village,2033003,Darren,Manhattan,East Village,40.72935,-73.98465,Entire home/apt,200,2,6,2019-04-08,0.13,2,134
7802086,Sunny Apt in Prime Location,12904034,Shan,Queens,Long Island City,40.74462,-73.95521,Entire home/apt,80,2,1,2015-09-14,0.02,1,0
7802198,"Large, Sunny, 1 Bedroom Rental",26358061,Avalon,Manhattan,Upper East Side,40.77059,-73.95686,Entire home/apt,150,1,0,,,1,0
7803475,Large 2 Bdrm in prime UWS location,25847311,Mandy,Manhattan,Upper West Side,40.77849,-73.98527,Entire home/apt,374,30,16,2017-01-02,0.35,1,363
7803828,Spacious Private Bedroom,8375500,Rosario,Manhattan,Washington Heights,40.83261,-73.94328,Private room,46,2,9,2017-05-20,0.19,1,0
7804337,Williamsburg Studio Apartment,41079797,Emma Leigh,Brooklyn,Williamsburg,40.71158,-73.94653,Entire home/apt,94,1,28,2019-06-16,0.62,1,274
7805443,Simple and Central Near Times Sq,30467944,Reymon,Manhattan,Hell's Kitchen,40.76294,-73.99248,Private room,92,2,1,2015-09-16,0.02,1,0
7806322,Beautiful Zen 3BR Apartment,37915862,Greg,Brooklyn,East New York,40.67351,-73.89267,Entire home/apt,155,5,80,2019-07-03,1.73,2,256
7807146,UWS Private Bedroom with patio,37353953,Sabrina,Manhattan,Upper West Side,40.78101,-73.98533,Private room,70,3,4,2016-09-07,0.11,1,0
7807454,Ideal Downtown Brooklyn 1 Bedroom,16853124,James,Brooklyn,Boerum Hill,40.68671,-73.98541,Entire home/apt,75,1,2,2015-09-30,0.04,1,0
7808266,Garden apt with private backyard,40080883,Jill,Brooklyn,Williamsburg,40.71225,-73.96246,Entire home/apt,150,2,1,2015-10-28,0.02,1,0
7808356,U.E.S 1 Bedroom Spacious Apartment,17141160,Brian,Manhattan,Upper East Side,40.78086,-73.95029,Entire home/apt,130,4,0,,,1,0
7808565,Room w Private Bath in Brooklyn,6947307,Charles,Brooklyn,Williamsburg,40.70497,-73.94194,Private room,75,1,1,2015-09-07,0.02,1,0
7808745,Private Room in Shared Apartment,41106580,Adam,Manhattan,Kips Bay,40.74111,-73.97959,Private room,70,7,0,,,1,0
7809535,Brooklyn Brownstone Beautiful,1103465,Julia,Brooklyn,Clinton Hill,40.68332,-73.96271,Entire home/apt,145,6,35,2019-06-08,0.76,1,31
7810109,1 bedroom garden apartment,30247185,Samantha,Queens,Ridgewood,40.70994,-73.90201,Entire home/apt,65,1,2,2015-09-03,0.04,1,0
7814575,Charming Park Slope 2 bed w/Garden,41140356,Jana,Brooklyn,Park Slope,40.67231,-73.98069,Entire home/apt,195,7,14,2019-04-19,0.37,1,326
7815865,Manhattan Club (1 bedroom/Sleeps 4),41147578,Kleon,Manhattan,Midtown,40.76387,-73.98021,Entire home/apt,420,1,3,2017-09-30,0.07,1,0
7816449,Dreamlike Soho loft and rooftop,1317360,John,Manhattan,SoHo,40.72219,-74.0014,Entire home/apt,500,7,44,2017-09-25,0.94,2,365
7817350,1 Room in 3 bedroom Apt - 70s & 3rd,38301594,Shana,Manhattan,Upper East Side,40.77441,-73.95692,Private room,100,1,0,,,2,0
7818701,Brooklyn Studio near ALL subways,41162207,Edixon,Brooklyn,Fort Greene,40.68854,-73.97789,Entire home/apt,85,2,4,2017-01-20,0.13,1,0
7819539,1BR GARDEN APT 25 MIN TO MANHATTAN,5623834,Anna,Brooklyn,East Flatbush,40.64569,-73.94776,Entire home/apt,100,30,29,2019-05-22,0.74,1,326
7819704,Quaint Sunny apartment in Bed-stuy,40070423,Stephanie,Brooklyn,Bedford-Stuyvesant,40.68741,-73.92622,Private room,70,3,5,2016-05-16,0.11,1,0
7819706,East Village 1 Bedroom,13612070,Steph,Manhattan,East Village,40.7305,-73.98416,Entire home/apt,150,1,0,,,1,0
7820423,Large 2 Bedroom apt near Union Sq,4068324,Heidi,Manhattan,Greenwich Village,40.73415,-73.99814,Entire home/apt,425,4,68,2019-06-16,1.45,1,36
7820664,Spacious Chelsea Apartment w/Roof!,8314981,Kevin,Manhattan,Chelsea,40.74221,-73.99822,Entire home/apt,490,3,1,2016-01-03,0.02,2,0
7820825,Beautiful Sunny Room Near A/D & 2/3,2327346,John,Manhattan,Harlem,40.80689,-73.94784,Private room,70,1,0,,,1,0
7821813,Sunny apartment in Greenpoint,1249116,Eric,Brooklyn,Greenpoint,40.72971,-73.95834,Private room,135,7,2,2015-09-18,0.04,1,0
7823121,Nice Private Room Near Columbia U.,37402024,Shichao,Manhattan,Morningside Heights,40.80379,-73.96571,Private room,80,1,4,2015-08-29,0.08,1,0
7823396,Quiet Home Away from Home,41190629,Michael,Brooklyn,Crown Heights,40.66443,-73.94822,Entire home/apt,90,1,3,2015-10-12,0.06,1,0
7823495,Elegant Oasis - Private Roof Terrace,11898556,Ola,Manhattan,Chelsea,40.7414,-73.99815,Entire home/apt,800,30,22,2019-06-08,0.48,1,266
7823546,Cozy 1 bdrm in a 2 Bdr apt. Great location.,39148503,Ramiro,Brooklyn,Williamsburg,40.70866,-73.94122,Private room,70,4,7,2019-06-07,0.21,2,364
7824018,"Hell's Kitchen, the ❤️ of the city!",41193978,Caroline,Manhattan,Hell's Kitchen,40.76222,-73.99088,Private room,100,3,4,2016-10-15,0.09,1,0
7824945,Small Room on the Upper West Side,37138145,C,Manhattan,Upper West Side,40.80111,-73.96539,Private room,75,1,205,2019-07-03,4.32,2,197
7826033,Sapphire Suite,36070324,Luke,Manhattan,Harlem,40.83107,-73.9486,Private room,88,3,6,2019-06-21,0.33,1,82
7826411,Private room in trendy LES,24881130,Fred,Manhattan,Lower East Side,40.72184,-73.9868,Private room,100,3,0,,,1,0
7827616,Private Room in Cozy NYC Apartment,41219108,Darsell,Queens,Astoria,40.76257,-73.91803,Private room,50,3,1,2016-09-05,0.03,1,0
7827908,Private Entrance/ Private Bathroom,41201538,Faith,Brooklyn,Bushwick,40.70126,-73.918,Private room,63,2,104,2019-06-08,2.19,1,230
7828204,Large Room Close to NYC,30379314,Caitlin,Queens,Sunnyside,40.74447,-73.92547,Private room,50,1,1,2015-09-09,0.02,1,0
7831486,Private room in Financial District!,41240531,Lauren,Manhattan,Financial District,40.70501,-74.01395,Private room,90,5,2,2016-05-26,0.05,1,0
7834712,Sunny 1 Bedroom in Brooklyn,41262382,Catherine,Brooklyn,Bedford-Stuyvesant,40.68237,-73.95257,Entire home/apt,85,2,10,2018-11-15,0.21,1,0
7834733,"Beautiful, Airy, Minimal Apartment",13425453,Peter,Brooklyn,Clinton Hill,40.68096,-73.95902,Private room,69,1,0,,,1,0
7834765,✦Artsy Loft Master Suite✦Private Bath/High Ceiling,41261306,Hsiang Wei,Brooklyn,Clinton Hill,40.69218,-73.96127,Private room,90,2,32,2019-06-29,1.24,1,20
7835470,"Spacious, 2 Bedroom Bed Stuy home",2682346,Seema N James,Brooklyn,Bedford-Stuyvesant,40.6891,-73.93926,Entire home/apt,75,2,4,2016-06-27,0.08,1,0
7835680,West Village one bedroom,1302599,Ashley,Manhattan,West Village,40.72966,-74.00234,Entire home/apt,150,2,1,2015-09-27,0.02,1,0
7835778,Bright room in quiet Brooklyn home,40693481,Miles,Brooklyn,Kensington,40.64493,-73.97801,Private room,38,5,1,2015-08-31,0.02,1,0
7836591,True Brooklyn Loft,10786794,Fig,Brooklyn,Williamsburg,40.70492,-73.93832,Private room,70,3,1,2015-08-23,0.02,1,0
7837347,Pre-War Apartment By Riverside Park,13089720,Garret,Manhattan,Morningside Heights,40.81411,-73.96073,Entire home/apt,180,2,0,,,1,0
7837583,Huge Bedroom w/ Private Bathroom,7641397,Melissa,Brooklyn,Williamsburg,40.71621,-73.93984,Private room,65,12,2,2015-10-14,0.04,1,0
7837685,Bright bedroom with private bathroom,41007099,Romina,Brooklyn,Crown Heights,40.66855,-73.92945,Private room,75,10,12,2019-05-21,0.26,1,0
7837816,"Bright, Cozy room in Brooklyn",19483885,Edgar,Brooklyn,Bedford-Stuyvesant,40.69695,-73.95951,Private room,60,1,184,2019-07-02,4.83,2,240
7837952,Excellent Location Gramercy Studio,2610233,Julia,Manhattan,Flatiron District,40.73947,-73.98593,Entire home/apt,221,3,99,2019-06-17,2.26,1,110
7838393,Stunning 2bed/2bath W'burg luxury apt w/ VIEWS!,3147660,Georgia,Brooklyn,Williamsburg,40.70985,-73.96923,Entire home/apt,500,2,39,2019-05-30,0.84,1,330
7838854,Charming Central Park Abode,12650039,Danielle,Manhattan,Upper West Side,40.78718,-73.97521,Entire home/apt,150,2,0,,,1,0
7839096,prime midtown~charming Huge Loft~hi,2119276,Host,Manhattan,Midtown,40.74926,-73.98201,Entire home/apt,250,30,2,2018-08-12,0.04,39,98
7839972,Manhattan Penthouse 1 Bdrm Apt,2905589,Phong,Manhattan,Midtown,40.74645,-73.9853,Entire home/apt,239,4,4,2015-10-26,0.09,1,0
7840953,Large Lofted Brooklyn Studio,7579910,Christine,Brooklyn,Bedford-Stuyvesant,40.69588,-73.93944,Entire home/apt,105,30,5,2018-12-31,0.11,1,363
7841464,Williamsburg Crow's Nest,3064885,Michael,Brooklyn,Williamsburg,40.71086,-73.96088,Private room,50,1,2,2015-09-06,0.04,1,0
7841904,Modern Private Room in Meatpacking,24976518,Mike,Manhattan,West Village,40.74005,-74.00466,Private room,75,3,4,2017-01-02,0.09,1,0
7842116,Huge room in Sunset Park with AC,30320622,Caitlin,Brooklyn,Borough Park,40.64362,-74.00046,Private room,55,1,0,,,2,0
7842276,Charming & Colorful 1BR in Brooklyn,7634973,Alyssa,Brooklyn,Boerum Hill,40.68357,-73.98285,Entire home/apt,108,1,40,2019-04-25,0.87,1,0
7842671,Bedroom in Soho/Nolita Two-bedroom,3599088,Chris,Manhattan,Nolita,40.72113,-73.99465,Private room,59,2,10,2018-02-18,0.21,2,0
7843122,Luxury Highrise Condominium,8475475,Claire,Manhattan,Upper West Side,40.78128,-73.98184,Entire home/apt,149,2,3,2016-05-22,0.06,1,0
7843320,Bright Airy 1 Bed in Williamsburg,328951,Mathew,Brooklyn,Williamsburg,40.70955,-73.95678,Entire home/apt,150,1,20,2019-04-28,1.44,1,35
7843582,"Spacious, Quiet One Bedroom Apt",1246073,Josh,Brooklyn,Crown Heights,40.67042,-73.95677,Entire home/apt,119,2,27,2019-07-01,0.58,1,154
7843604,"Big, cozy & chic! 1BR Apt in Harlem",41329387,Calatayud Family,Manhattan,Harlem,40.80755,-73.95104,Entire home/apt,100,2,193,2019-06-14,4.17,1,213
7843696,Private Cozy Bedroom w Divider Wall,41330687,Alex,Manhattan,Gramercy,40.73363,-73.98545,Private room,79,1,0,,,1,0
7843851,Private room in artsy Brooklyn home,41332081,Stephanie,Brooklyn,Crown Heights,40.67689,-73.94884,Private room,85,3,8,2015-11-18,0.17,1,179
7844193,Great Crown Heights Room (w/ roof!),14199417,Preston,Brooklyn,Crown Heights,40.67053,-73.95136,Private room,45,1,1,2015-08-24,0.02,1,0
7850400,Quiet charming  Duplex,41367164,Haim,Manhattan,Lower East Side,40.72147,-73.98733,Entire home/apt,295,3,63,2019-07-01,1.40,1,214
7851047,2000 sq/ft AMAZING apt East Village,41371043,Patrick,Manhattan,East Village,40.7246,-73.98953,Entire home/apt,400,1,0,,,1,0
7851219,- A - Cozy Secure Private Room  in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71631,-73.96353,Private room,60,2,121,2019-06-18,2.55,8,69
7851753,CHAMBRE BROOKLYN,24570526,Agathe Et Francois,Brooklyn,Fort Greene,40.69565,-73.9711,Private room,90,1,0,,,1,0
7853110,"Carroll Gardens, 25 ft from F/G",631747,Logan,Brooklyn,Carroll Gardens,40.67986,-73.9945,Private room,60,2,1,2015-08-23,0.02,1,0
7853561,2Br~Union square~Newly furnished,2119276,Host,Manhattan,Gramercy,40.73337,-73.98524,Entire home/apt,200,30,5,2019-01-13,0.11,39,331
7853584,Charming Apt in Historic Harlem,41385305,Khalid,Manhattan,Harlem,40.81899,-73.94694,Entire home/apt,80,2,1,2016-03-09,0.02,1,0
7854307,- H - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71692,-73.96353,Private room,60,2,97,2019-06-15,2.07,8,83
7854999,private bedroom in greenpoint pad,41392993,Niki,Brooklyn,Greenpoint,40.72555,-73.94846,Private room,50,3,2,2016-07-02,0.05,1,0
7856476,"Private floor with private half-bath, living area",24629261,Natalie,Staten Island,Randall Manor,40.63878,-74.10636,Private room,69,3,23,2019-06-07,0.52,1,172
7856749,"Easy Access, Cute Space",16437254,Benjamin,Brooklyn,Boerum Hill,40.68782,-73.98514,Entire home/apt,123,30,7,2019-04-30,0.23,21,319
7857040,Cozy Brooklyn Bedroom Available,41405875,Nichole,Brooklyn,Bedford-Stuyvesant,40.69457,-73.93889,Private room,36,1,0,,,1,0
7857185,Midtown great location private Apt,41406733,George,Manhattan,Midtown,40.75399,-73.96967,Entire home/apt,135,1,214,2019-06-19,4.50,1,170
7858023,Luxury 1BR Overlooking Manhattan Skyline,41411996,Abdirazak,Manhattan,East Village,40.72316,-73.97706,Entire home/apt,400,2,9,2017-05-24,0.25,1,0
7858096,Large Bedroom in Kips Bay/Gramercy,41411803,Dan,Manhattan,Gramercy,40.7357,-73.98087,Private room,87,3,3,2015-10-05,0.06,1,0
7858468,The Artist's Experience,8552927,Jeffrey,Manhattan,Hell's Kitchen,40.76425,-73.99162,Private room,99,1,309,2019-07-07,6.61,1,254
7858532,Cozy artsy space in Brooklyn,735786,Christine,Brooklyn,Crown Heights,40.67082,-73.9278,Private room,55,2,39,2019-05-31,0.83,1,311
7858541,Creative NoLita Apartment,6181443,Gehad,Manhattan,Nolita,40.71987,-73.99436,Entire home/apt,225,5,9,2017-10-15,0.33,1,0
7858673,- I - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71767,-73.96252,Private room,60,2,92,2019-06-08,1.94,8,87
7858741,Your own West Village flat!,2577242,Braden,Manhattan,West Village,40.73039,-74.00223,Entire home/apt,250,4,0,,,1,0
7858824,Spacious apt - GREAT location,27655084,Michelle,Manhattan,Midtown,40.75709,-73.96972,Entire home/apt,299,2,7,2016-11-27,0.15,1,0
7859630,Brooklyn Room Available (furnished),33069475,Sean,Brooklyn,Bedford-Stuyvesant,40.6898,-73.92989,Private room,40,20,23,2019-05-13,0.49,2,206
7859723,Spacious Studio in Chelsea,8554194,Andy,Manhattan,Chelsea,40.74453,-73.99988,Entire home/apt,120,3,39,2019-06-16,0.84,1,1
7860155,Private bedroom in the heart of NYC,24559181,Aldi,Manhattan,Upper East Side,40.76312,-73.96624,Private room,89,1,148,2019-06-23,3.18,3,351
7861113,Upper West Side 2 bedroom/1 bath,37138145,C,Manhattan,Upper West Side,40.80021,-73.96634,Entire home/apt,195,1,0,,,2,0
7862762,Spacious pre-war apartment,40548594,Justine,Manhattan,Financial District,40.70623,-74.0051,Entire home/apt,150,2,52,2019-06-23,1.11,1,72
7863289,1 XLrg BR w backyard - Heart of city next to PENN,9367710,Prem,Manhattan,Hell's Kitchen,40.75543,-73.99662,Private room,140,1,0,,,1,0
7864877,Bright and Convenient 2 Br,36264666,Dins,Manhattan,Harlem,40.80156,-73.95128,Entire home/apt,240,3,2,2015-08-30,0.04,1,0
7866421,"Big Sunny Room in BedStuy, Brooklyn",40511631,Joey,Brooklyn,Bedford-Stuyvesant,40.68506,-73.93867,Private room,36,2,6,2017-06-25,0.13,2,0
7867805,Best location in manhattan,41464907,Furkan,Manhattan,Kips Bay,40.74086,-73.9803,Entire home/apt,67,1,1,2015-08-20,0.02,1,0
7867890,UWS Apartment and Garden Terrace,17714726,Craig,Manhattan,Upper West Side,40.80268,-73.969,Entire home/apt,140,4,11,2018-07-24,0.23,1,10
7869449,Cozy room in Bushwick!,30541205,Mya,Brooklyn,Bushwick,40.69994,-73.92176,Private room,50,3,0,,,1,0
7869876,"Entire floor of house Very Private 2BR suite,SUNNY",17382996,Eileen,Bronx,Port Morris,40.80247,-73.91435,Entire home/apt,90,2,152,2019-06-30,3.25,1,299
7870258,- C - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71755,-73.96419,Private room,60,2,99,2019-06-15,2.10,8,77
7870403,Mins to Manhattan and Williamsburg!,39840590,Sachiko,Queens,Long Island City,40.74365,-73.95377,Entire home/apt,138,1,227,2019-06-21,4.83,1,21
7870442,Spacious Upper West Side Studio,25613217,Maya,Manhattan,Upper West Side,40.80049,-73.96064,Entire home/apt,96,1,2,2016-07-04,0.05,1,0
7871818,"Artist/Musician Apartment, Bushwick",4769886,Tom & Nic,Brooklyn,Bushwick,40.69533,-73.92053,Private room,109,2,105,2019-06-27,2.25,2,244
7871858,Putnam Garden -2BDR Garden Apt,10659447,Keisha,Brooklyn,Bedford-Stuyvesant,40.68439,-73.95231,Entire home/apt,135,4,106,2019-06-26,2.23,1,282
7871985,Your Perfect Home Away From Home,5577926,Lou,Queens,Astoria,40.75793,-73.90959,Entire home/apt,58,30,7,2019-03-19,0.15,4,134
7872172,"Private room, home away from home",1212731,Emilia,Manhattan,Upper West Side,40.79943,-73.968,Private room,65,1,2,2016-09-02,0.04,1,0
7872617,Stylish Uptown 2Bd Family Apt,38337141,Natalie,Manhattan,Washington Heights,40.84984,-73.94187,Entire home/apt,225,3,2,2015-09-27,0.04,1,0
7873524,lovely apartment at central park,37282412,Meredith,Manhattan,Harlem,40.80009,-73.95313,Entire home/apt,130,3,1,2015-09-07,0.02,1,0
7873655,- G - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71714,-73.96234,Private room,60,2,107,2019-06-21,2.26,8,84
7873893,Private Room - Condo @ FiDi,3593739,Andres,Manhattan,Financial District,40.70518,-74.0127,Private room,80,2,0,,,1,0
7874958,Luxury Williamsburg Apt with Views,10447370,Jennifer,Brooklyn,Williamsburg,40.7167,-73.95272,Entire home/apt,210,2,2,2015-12-02,0.04,1,0
7877599,Luxury Townhouse in Brownstone Brooklyn,34595916,Andrew,Brooklyn,South Slope,40.66921,-73.98813,Entire home/apt,275,6,28,2019-04-30,0.68,3,0
7880998,NoMad One Bedroom on Park Ave,41543076,Kelsey,Manhattan,Midtown,40.74321,-73.98474,Entire home/apt,175,7,1,2016-07-01,0.03,1,0
7881023,Charming Chelsea Home,66354,Laura,Manhattan,Chelsea,40.7468,-74.00493,Entire home/apt,175,1,6,2016-05-07,0.13,1,0
7884731,Big Spacious Room - North Manhattan,41565192,Austin,Manhattan,Washington Heights,40.84877,-73.93515,Private room,43,3,1,2015-08-27,0.02,1,0
7884922,Artsy Duplex in Chelsea w/ Terrace,7139819,Nauman,Manhattan,Chelsea,40.74716,-74.00047,Entire home/apt,250,3,2,2016-12-04,0.05,2,0
7885044,Bedroom in Williamsburg's Heart,20792304,Baptiste,Brooklyn,Williamsburg,40.71413,-73.95044,Private room,79,2,3,2015-08-31,0.06,1,0
7886308,Union Square/Gramercy Apartment,41574770,Hadi,Manhattan,Gramercy,40.73428,-73.98521,Entire home/apt,300,3,0,,,1,0
7886635,- E - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71636,-73.96246,Private room,60,2,97,2019-06-18,2.13,8,122
7887966,The City Farmhouse APT B **MONTHLY RENTALS**,119441,Angele,Queens,Astoria,40.75837,-73.91387,Entire home/apt,100,30,61,2019-03-28,1.39,3,224
7889596,Large sunny room close to N&D train LGBTQ friendly,11010205,Jacob,Brooklyn,Bensonhurst,40.61391,-73.99128,Private room,79,2,2,2019-06-22,0.22,2,365
7891403,"BIG SUNNY 2 1/2 BR, 1 STOP FR. NYC",2829145,Charlotta,Brooklyn,Fort Greene,40.6923,-73.97123,Entire home/apt,285,3,66,2019-05-27,1.41,2,292
7893820,Prime Wburg renovated 2 bedroom,1330961,Julian,Brooklyn,Williamsburg,40.71502,-73.96436,Entire home/apt,220,1,0,,,1,0
7894007,MyPlace2Beach,41619645,D.,Queens,Arverne,40.58875,-73.79109,Private room,200,2,70,2019-06-24,1.48,1,90
7894084,Cozy and modern studio by the park,41620310,Olivia,Manhattan,Upper East Side,40.77391,-73.94816,Entire home/apt,100,3,0,,,1,0
7894907,Cosy studio in East Village,1830864,Natasha,Manhattan,East Village,40.72395,-73.98001,Entire home/apt,150,2,25,2016-07-22,0.55,1,0
7895157,Midtown West Studio,39531775,Mark,Manhattan,Hell's Kitchen,40.76449,-73.9934,Entire home/apt,175,3,0,,,1,0
7897229,Bright Comfy Studio!,598090,Adrienne,Manhattan,Upper West Side,40.777,-73.97708,Private room,180,1,8,2017-07-30,0.17,1,0
7898302,Upper West Side charming brownstone,41644172,Jody,Manhattan,Upper West Side,40.78888,-73.97723,Entire home/apt,150,1,1,2015-08-19,0.02,1,0
7899605,COZY ROOM CLOSE TO TOUR SITES,39472987,Eileen,Manhattan,Harlem,40.82861,-73.94127,Private room,58,1,5,2016-09-19,0.11,1,0
7899658,MANHATTAN LIVING!,40605120,(Ari) HENRY LEE,Manhattan,East Harlem,40.78938,-73.94679,Entire home/apt,140,7,3,2017-12-08,0.06,1,56
7900119,Bright Room in Williamsburg,2697468,Vera,Brooklyn,Williamsburg,40.71058,-73.95191,Private room,80,1,2,2015-09-26,0.04,1,0
7900437,Studio/Brick Wall/Fireplace/Patio,32828988,Annie,Manhattan,Theater District,40.75995,-73.98617,Entire home/apt,100,15,5,2015-10-28,0.11,1,0
7900575,"Charming, quiet West Village studio",41657584,Beatriz,Manhattan,West Village,40.73519,-74.00642,Entire home/apt,200,3,9,2019-06-02,0.20,1,168
7900722,Sunlit Big 1BR in Williamsburg,37728157,Aya,Brooklyn,Williamsburg,40.71139,-73.94176,Entire home/apt,175,11,11,2018-10-01,0.24,1,0
7900908,Clean Cozy & Comfy Apartment!,41658748,Ben,Manhattan,Gramercy,40.73518,-73.98047,Entire home/apt,250,2,105,2019-06-11,2.26,3,307
7900957,Delightful Refuge in Bedstuy,18397763,Seun And Marie,Brooklyn,Bedford-Stuyvesant,40.6869,-73.93074,Private room,74,2,22,2019-06-24,0.63,7,76
7901635,- F - Cozy Secure Private Room in a Shared Loft,31304940,John,Brooklyn,Williamsburg,40.71544,-73.96211,Private room,60,2,99,2019-06-23,2.10,8,100
7901715,Cozy bedroom with full-size bed,29599415,Zhaoyu,Manhattan,Harlem,40.80356,-73.95666,Private room,60,1,2,2015-09-15,0.04,1,0
7901928,Cozy Room in the Heart of Astoria,4646764,Amanda,Queens,Astoria,40.76281,-73.91554,Private room,60,1,2,2015-11-09,0.04,1,0
7902089,UES Pincushion Living,41666655,Andrea,Manhattan,Upper East Side,40.77098,-73.95965,Entire home/apt,150,2,5,2016-02-25,0.11,1,157
7902291,"Large room, rooftop, queen bed",41667978,Doreen,Manhattan,Lower East Side,40.71449,-73.987,Private room,70,2,1,2015-09-05,0.02,1,0
7902556,Room in NYC Financial district apt,3041587,Richy,Manhattan,Financial District,40.70395,-74.00995,Private room,98,14,121,2019-06-01,2.58,1,204
7908355,"Loft Bedroom in Clinton Hill, Brooklyn",21657314,Luke,Brooklyn,Clinton Hill,40.69143,-73.96079,Private room,108,4,21,2019-06-15,2.31,1,12
7911249,Huge Room in Lower East Side Loft,16430135,Hannes,Manhattan,Lower East Side,40.71846,-73.98672,Private room,80,4,3,2015-12-19,0.06,1,0
7911437,Private Studio in Queens,15904258,Monika,Queens,Maspeth,40.72172,-73.8881,Entire home/apt,60,3,45,2019-06-28,1.06,1,219
7911571,2BR Warehouse Style Apt in Williamsburg w/rooftop,4152479,Conor,Brooklyn,Williamsburg,40.70978,-73.95143,Entire home/apt,220,3,5,2017-12-29,0.13,2,0
7911917,Beautiful Studio // East Village,24732939,Suraj,Manhattan,East Village,40.72578,-73.98236,Entire home/apt,140,5,16,2019-06-29,0.72,1,1
7912513,"New Yorker-Featured, Light-Filled 3 Bedroom Loft",1696219,George,Manhattan,East Village,40.7336,-73.99006,Entire home/apt,1200,3,9,2018-01-02,0.25,1,359
7912525,Prospect Heights Apartment,18118610,Amy,Brooklyn,Prospect Heights,40.67308,-73.96336,Entire home/apt,120,2,0,,,1,0
7913426,LUX 1-Bedroom NYC Apartment Near Times Square!,30283594,Kara,Manhattan,Theater District,40.75654,-73.98891,Entire home/apt,369,30,0,,,121,364
7913704,Quiet Room in Harlem Apartment,2405940,Hannah,Manhattan,Harlem,40.82457,-73.94984,Private room,42,2,3,2016-09-06,0.08,1,0
7914369,Charming 1 Bedroom Garden Apt!,2010157,Alex,Brooklyn,Bedford-Stuyvesant,40.68372,-73.91994,Entire home/apt,120,2,92,2019-07-03,2.02,1,54
7914401,The perfect nightlife spot,22282829,Kyle,Manhattan,East Village,40.72686,-73.98743,Private room,69,5,10,2017-10-08,0.28,1,0
7915525,"Bedroom in Clinton Hill, Brooklyn",34943122,Hadrien,Brooklyn,Clinton Hill,40.68433,-73.95982,Private room,85,1,14,2018-03-11,0.30,2,0
7915596,"Large, Bright NYC Room Near Trains",2339049,Arianna & Z,Brooklyn,Bushwick,40.69919,-73.93818,Private room,75,2,226,2019-06-10,4.78,2,128
7915831,"Lovely, Room/with Private bathroom",5719436,Leonie,Brooklyn,Flatbush,40.63982,-73.96634,Private room,1100,1,1,2016-09-11,0.03,1,365
7916103,Sunny Private Room by Prospect Park,29235148,Ehi,Brooklyn,Prospect-Lefferts Gardens,40.65508,-73.95689,Private room,60,2,3,2016-09-24,0.07,1,0
7916684,Room in Stylish Hells Kitchen Apt.,41743945,George - Francis,Manhattan,Hell's Kitchen,40.76328,-73.99347,Private room,160,3,3,2016-03-27,0.06,2,0
7916802,Exposed brick Room- Columbus Circle,20336015,Miranda,Manhattan,Hell's Kitchen,40.7699,-73.98985,Private room,120,1,1,2015-09-07,0.02,1,0
7917251,"Amazing LES apt - cool, bright...",41747327,Amy,Manhattan,Lower East Side,40.71909,-73.99028,Entire home/apt,95,1,98,2019-06-23,2.13,1,240
7917755,Comfort & Ease in East Village 1BR,16262059,Nathan,Manhattan,East Village,40.72304,-73.97696,Entire home/apt,180,1,1,2015-09-27,0.02,1,0
7919094,Spacious 1 Bd in Heart of WillyB,41757762,Sara,Brooklyn,Williamsburg,40.71122,-73.95663,Entire home/apt,170,13,6,2018-03-01,0.17,1,0
7919303,Huge Brooklyn Flat by Jefferson L,10399992,Jesse,Brooklyn,Bushwick,40.70098,-73.92674,Private room,39,14,1,2016-01-17,0.02,1,0
7919372,Cozy & Clean #6,23533897,Fatou,Brooklyn,Crown Heights,40.67568,-73.95124,Private room,75,1,38,2019-06-16,1.12,7,322
7919636,Beautiful and spacious 3BR UES,41760536,Austin,Manhattan,Upper East Side,40.7695,-73.95115,Private room,100,1,0,,,1,0
