Port Name,State,Port Code,Border,Date,Measure,Value
Westhope,ND,3419,US-Canada Border,2/1/2018 00:00,Truck Containers Full,529
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,24730
Vanceboro,ME,105,US-Canada Border,2/1/2018 00:00,Trains,24
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2018 00:00,Train Passengers,48
Ambrose,ND,3410,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,188
Scobey,MT,3309,US-Canada Border,2/1/2018 00:00,Personal Vehicles,288
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Truck Containers Full,9106
Columbus,NM,2406,US-Mexico Border,2/1/2018 00:00,Buses,84
Roosville,MT,3318,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,18682
Hidalgo,TX,2305,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,12861
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,2928
Hansboro,ND,3415,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,903
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Rail Containers Empty,185
Alcan,AK,3104,US-Canada Border,2/1/2018 00:00,Trucks,395
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,551
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Trains,10
St. John,ND,3405,US-Canada Border,2/1/2018 00:00,Trucks,36
Walhalla,ND,3407,US-Canada Border,2/1/2018 00:00,Truck Containers Full,215
Alexandria Bay,NY,708,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,1708
Neche,ND,3404,US-Canada Border,2/1/2018 00:00,Personal Vehicles,2249
Fortuna,ND,3417,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,55
Eagle Pass,TX,2303,US-Mexico Border,2/1/2018 00:00,Pedestrians,70424
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Train Passengers,45
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Truck Containers Full,8383
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Personal Vehicles,868
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Pedestrians,224
Skagway,AK,3103,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,142
Beecher Falls,VT,206,US-Canada Border,2/1/2018 00:00,Trucks,1003
Derby Line,VT,209,US-Canada Border,2/1/2018 00:00,Truck Containers Full,5639
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Bus Passengers,2570
Massena,NY,704,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,101096
Lukeville,AZ,2602,US-Mexico Border,2/1/2018 00:00,Buses,40
Port Angeles,WA,3007,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,3
Houlton,ME,106,US-Canada Border,2/1/2018 00:00,Personal Vehicles,13304
Laurier,WA,3016,US-Canada Border,2/1/2018 00:00,Bus Passengers,49
Walhalla,ND,3407,US-Canada Border,2/1/2018 00:00,Bus Passengers,28
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Pedestrians,120
Porthill,ID,3308,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,13656
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2018 00:00,Trains,24
Neche,ND,3404,US-Canada Border,2/1/2018 00:00,Truck Containers Full,60
Dunseith,ND,3422,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,296
Baudette,MN,3424,US-Canada Border,2/1/2018 00:00,Bus Passengers,155
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Truck Containers Full,45012
Frontier,WA,3020,US-Canada Border,2/1/2018 00:00,Bus Passengers,398
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Buses,103
Sarles,ND,3409,US-Canada Border,2/1/2018 00:00,Buses,6
Jackman,ME,104,US-Canada Border,2/1/2018 00:00,Rail Containers Full,707
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,4943
Neche,ND,3404,US-Canada Border,2/1/2018 00:00,Trucks,460
Hidalgo,TX,2305,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,661176
Point Roberts,WA,3017,US-Canada Border,2/1/2018 00:00,Personal Vehicles,68333
Eastport,ID,3302,US-Canada Border,2/1/2018 00:00,Trains,96
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Bus Passengers,13982
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Truck Containers Full,15138
Baudette,MN,3424,US-Canada Border,2/1/2018 00:00,Buses,6
Laredo,TX,2304,US-Mexico Border,2/1/2018 00:00,Pedestrians,265159
Hidalgo,TX,2305,US-Mexico Border,2/1/2018 00:00,Bus Passengers,14900
Metaline Falls,WA,3025,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,4700
Boundary,WA,3015,US-Canada Border,2/1/2018 00:00,Buses,1
Antler,ND,3413,US-Canada Border,2/1/2018 00:00,Truck Containers Full,25
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,522
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Personal Vehicles,280551
Houlton,ME,106,US-Canada Border,2/1/2018 00:00,Pedestrians,3
Grand Portage,MN,3613,US-Canada Border,2/1/2018 00:00,Trucks,975
Morgan,MT,3319,US-Canada Border,2/1/2018 00:00,Trucks,25
Vanceboro,ME,105,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,2143
Boundary,WA,3015,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,494
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Trucks,1364
Ogdensburg,NY,701,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,667
Roseau,MN,3426,US-Canada Border,2/1/2018 00:00,Personal Vehicles,2702
Rio Grande City,TX,2307,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,732
Santa Teresa,NM,2408,US-Mexico Border,2/1/2018 00:00,Trucks,8730
Sherwood,ND,3414,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,187
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Trucks,28967
Trout River,NY,715,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,585
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Rail Containers Empty,2607
Trout River,NY,715,US-Canada Border,2/1/2018 00:00,Trains,50
Porthill,ID,3308,US-Canada Border,2/1/2018 00:00,Trucks,249
Brownsville,TX,2301,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,11886
Eastport,ID,3302,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,7028
Laurier,WA,3016,US-Canada Border,2/1/2018 00:00,Truck Containers Full,129
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Buses,148
Piegan,MT,3316,US-Canada Border,2/1/2018 00:00,Trucks,84
Hidalgo,TX,2305,US-Mexico Border,2/1/2018 00:00,Buses,1427
Roosville,MT,3318,US-Canada Border,2/1/2018 00:00,Buses,3
Fort Fairfield,ME,107,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,855
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Rail Containers Full,1488
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Pedestrians,15
San Ysidro,CA,2504,US-Mexico Border,2/1/2018 00:00,Bus Passengers,4389
Oroville,WA,3019,US-Canada Border,2/1/2018 00:00,Personal Vehicles,11200
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Trains,17
Turner,MT,3306,US-Canada Border,2/1/2018 00:00,Personal Vehicles,608
Maida,ND,3416,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,136
Metaline Falls,WA,3025,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,417
Naco,AZ,2603,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,22156
Carbury,ND,3421,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,2184
Tornillo-Fabens,TX,2404,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,51417
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Buses,629
Ogdensburg,NY,701,US-Canada Border,2/1/2018 00:00,Personal Vehicles,19030
Rio Grande City,TX,2307,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,2343
Lukeville,AZ,2602,US-Mexico Border,2/1/2018 00:00,Trucks,12
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Personal Vehicles,16191
Jackman,ME,104,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,5245
Columbus,NM,2406,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,139
Progreso,TX,2309,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,98168
Maida,ND,3416,US-Canada Border,2/1/2018 00:00,Personal Vehicles,439
Warroad,MN,3423,US-Canada Border,2/1/2018 00:00,Bus Passengers,352
Westhope,ND,3419,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1110
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Trains,56
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Buses,10
Massena,NY,704,US-Canada Border,2/1/2018 00:00,Pedestrians,8
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2018 00:00,Truck Containers Full,20974
Opheim,MT,3317,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,337
Roma,TX,2310,US-Mexico Border,2/1/2018 00:00,Pedestrians,17264
Lukeville,AZ,2602,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,25680
Scobey,MT,3309,US-Canada Border,2/1/2018 00:00,Truck Containers Full,49
Scobey,MT,3309,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,16
Hidalgo,TX,2305,US-Mexico Border,2/1/2018 00:00,Trucks,51612
Progreso,TX,2309,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,3206
Calexico East,CA,2507,US-Mexico Border,2/1/2018 00:00,Buses,191
Rio Grande City,TX,2307,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,65998
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Trucks,882
Westhope,ND,3419,US-Canada Border,2/1/2018 00:00,Personal Vehicles,509
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Trucks,26515
Tecate,CA,2505,US-Mexico Border,2/1/2018 00:00,Pedestrians,58440
Dalton Cache,AK,3106,US-Canada Border,2/1/2018 00:00,Personal Vehicles,323
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Train Passengers,600
Del Bonita,MT,3322,US-Canada Border,2/1/2018 00:00,Truck Containers Full,6
Oroville,WA,3019,US-Canada Border,2/1/2018 00:00,Trucks,1996
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Trucks,9001
Vanceboro,ME,105,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,60
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Train Passengers,2845
Richford,VT,203,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,11195
Del Rio,TX,2302,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,1312
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Trains,189
Boundary,WA,3015,US-Canada Border,2/1/2018 00:00,Trains,24
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Personal Vehicles,88575
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Trucks,16907
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,578175
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,436157
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Trains,12
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,230
Fort Kent,ME,110,US-Canada Border,2/1/2018 00:00,Truck Containers Full,204
Port Angeles,WA,3007,US-Canada Border,2/1/2018 00:00,Truck Containers Full,38
Eagle Pass,TX,2303,US-Mexico Border,2/1/2018 00:00,Bus Passengers,2066
Derby Line,VT,209,US-Canada Border,2/1/2018 00:00,Buses,129
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Personal Vehicles,22908
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,1529
Portal,ND,3403,US-Canada Border,2/1/2018 00:00,Pedestrians,167
Douglas,AZ,2601,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,1793
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1913
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,419
Columbus,NM,2406,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,283
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Train Passengers,420
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Trains,149
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,36
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,639456
Point Roberts,WA,3017,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,105109
Frontier,WA,3020,US-Canada Border,2/1/2018 00:00,Truck Containers Full,639
Tornillo-Fabens,TX,2404,US-Mexico Border,2/1/2018 00:00,Pedestrians,3532
Dunseith,ND,3422,US-Canada Border,2/1/2018 00:00,Trucks,1983
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Buses,1727
St. John,ND,3405,US-Canada Border,2/1/2018 00:00,Personal Vehicles,731
Warroad,MN,3423,US-Canada Border,2/1/2018 00:00,Buses,54
Douglas,AZ,2601,US-Mexico Border,2/1/2018 00:00,Buses,200
Dunseith,ND,3422,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,6627
Presidio,TX,2403,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,102358
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Truck Containers Full,623
Wildhorse,MT,3323,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,1
Blaine,WA,3004,US-Canada Border,2/1/2018 00:00,Bus Passengers,15756
Opheim,MT,3317,US-Canada Border,2/1/2018 00:00,Personal Vehicles,187
Santa Teresa,NM,2408,US-Mexico Border,2/1/2018 00:00,Bus Passengers,103
Beecher Falls,VT,206,US-Canada Border,2/1/2018 00:00,Personal Vehicles,2818
Richford,VT,203,US-Canada Border,2/1/2018 00:00,Train Passengers,14
Eastport,ME,103,US-Canada Border,2/1/2018 00:00,Personal Vehicles,7424
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,3183
Jackman,ME,104,US-Canada Border,2/1/2018 00:00,Truck Containers Full,1977
Maida,ND,3416,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1048
Tecate,CA,2505,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,2550
Eagle Pass,TX,2303,US-Mexico Border,2/1/2018 00:00,Rail Containers Full,12433
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Bus Passengers,171
Beecher Falls,VT,206,US-Canada Border,2/1/2018 00:00,Truck Containers Full,42
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,46129
San Luis,AZ,2608,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,265044
Turner,MT,3306,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,16
Derby Line,VT,209,US-Canada Border,2/1/2018 00:00,Personal Vehicles,26444
Presidio,TX,2403,US-Mexico Border,2/1/2018 00:00,Buses,75
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Buses,26
Brownsville,TX,2301,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,7524
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Bus Passengers,6526
Lynden,WA,3023,US-Canada Border,2/1/2018 00:00,Personal Vehicles,37787
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Truck Containers Full,3147
Ambrose,ND,3410,US-Canada Border,2/1/2018 00:00,Personal Vehicles,93
Eagle Pass,TX,2303,US-Mexico Border,2/1/2018 00:00,Trucks,14182
Grand Portage,MN,3613,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,341
Lukeville,AZ,2602,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,12
Vanceboro,ME,105,US-Canada Border,2/1/2018 00:00,Train Passengers,48
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Pedestrians,6812
Baudette,MN,3424,US-Canada Border,2/1/2018 00:00,Truck Containers Full,16
Carbury,ND,3421,US-Canada Border,2/1/2018 00:00,Trucks,216
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Trucks,128876
Hansboro,ND,3415,US-Canada Border,2/1/2018 00:00,Personal Vehicles,447
Piegan,MT,3316,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,15
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Bus Passengers,12742
Baudette,MN,3424,US-Canada Border,2/1/2018 00:00,Personal Vehicles,10972
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,173
St. John,ND,3405,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,36
Brownsville,TX,2301,US-Mexico Border,2/1/2018 00:00,Rail Containers Full,990
Westhope,ND,3419,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,114
Fort Kent,ME,110,US-Canada Border,2/1/2018 00:00,Pedestrians,38
Ambrose,ND,3410,US-Canada Border,2/1/2018 00:00,Trucks,66
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Trains,145
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,207
Eastport,ME,103,US-Canada Border,2/1/2018 00:00,Truck Containers Full,81
Nighthawk,WA,3011,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,410
Metaline Falls,WA,3025,US-Canada Border,2/1/2018 00:00,Personal Vehicles,2102
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Personal Vehicles,12186
Richford,VT,203,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,358
Ferry,WA,3013,US-Canada Border,2/1/2018 00:00,Trucks,13
Boundary,WA,3015,US-Canada Border,2/1/2018 00:00,Rail Containers Full,694
Del Bonita,MT,3322,US-Canada Border,2/1/2018 00:00,Personal Vehicles,1355
Trout River,NY,715,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,13631
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2018 00:00,Bus Passengers,5121
Fort Fairfield,ME,107,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,10490
Vanceboro,ME,105,US-Canada Border,2/1/2018 00:00,Pedestrians,6
Antler,ND,3413,US-Canada Border,2/1/2018 00:00,Personal Vehicles,498
Laredo,TX,2304,US-Mexico Border,2/1/2018 00:00,Rail Containers Full,20503
Portal,ND,3403,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,6823
Noonan,ND,3420,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,163
Boundary,WA,3015,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,3444
Port Angeles,WA,3007,US-Canada Border,2/1/2018 00:00,Personal Vehicles,2080
Richford,VT,203,US-Canada Border,2/1/2018 00:00,Trains,7
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Trucks,836
Oroville,WA,3019,US-Canada Border,2/1/2018 00:00,Buses,21
Lynden,WA,3023,US-Canada Border,2/1/2018 00:00,Truck Containers Full,698
Cross Border Xpress,CA,2582,US-Mexico Border,2/1/2018 00:00,Pedestrians,81358
Sherwood,ND,3414,US-Canada Border,2/1/2018 00:00,Personal Vehicles,1078
Fort Fairfield,ME,107,US-Canada Border,2/1/2018 00:00,Trucks,889
Madawaska,ME,109,US-Canada Border,2/1/2018 00:00,Bus Passengers,3
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,38533
Fortuna,ND,3417,US-Canada Border,2/1/2018 00:00,Trucks,401
Calexico,CA,2503,US-Mexico Border,2/1/2018 00:00,Pedestrians,346887
Trout River,NY,715,US-Canada Border,2/1/2018 00:00,Truck Containers Full,464
Walhalla,ND,3407,US-Canada Border,2/1/2018 00:00,Buses,1
Van Buren,ME,108,US-Canada Border,2/1/2018 00:00,Pedestrians,49
Madawaska,ME,109,US-Canada Border,2/1/2018 00:00,Truck Containers Full,39
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,109376
Ferry,WA,3013,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,831
Limestone,ME,118,US-Canada Border,2/1/2018 00:00,Personal Vehicles,1037
Del Rio,TX,2302,US-Mexico Border,2/1/2018 00:00,Pedestrians,17214
Fort Kent,ME,110,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,1230
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,2239
Grand Portage,MN,3613,US-Canada Border,2/1/2018 00:00,Buses,62
Eastport,ME,103,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,10990
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,1518
Roosville,MT,3318,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,367
Ferry,WA,3013,US-Canada Border,2/1/2018 00:00,Personal Vehicles,437
Rio Grande City,TX,2307,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,32059
Laurier,WA,3016,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,455
Port Huron,MI,3802,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,166389
Richford,VT,203,US-Canada Border,2/1/2018 00:00,Personal Vehicles,6025
Douglas,AZ,2601,US-Mexico Border,2/1/2018 00:00,Trucks,2329
Turner,MT,3306,US-Canada Border,2/1/2018 00:00,Trucks,24
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Train Passengers,20
Frontier,WA,3020,US-Canada Border,2/1/2018 00:00,Buses,31
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,14406
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Trains,11
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Rail Containers Full,7941
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,532732
Ketchikan,AK,3102,US-Canada Border,2/1/2018 00:00,Pedestrians,7
Del Rio,TX,2302,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,125072
Del Bonita,MT,3322,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,3332
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Personal Vehicles,1351
San Luis,AZ,2608,US-Mexico Border,2/1/2018 00:00,Pedestrians,239534
Roosville,MT,3318,US-Canada Border,2/1/2018 00:00,Bus Passengers,121
Carbury,ND,3421,US-Canada Border,2/1/2018 00:00,Personal Vehicles,976
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2018 00:00,Trucks,72757
Pembina,ND,3401,US-Canada Border,2/1/2018 00:00,Train Passengers,170
Wildhorse,MT,3323,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,982
Fortuna,ND,3417,US-Canada Border,2/1/2018 00:00,Personal Vehicles,612
Ambrose,ND,3410,US-Canada Border,2/1/2018 00:00,Truck Containers Full,66
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,278384
Massena,NY,704,US-Canada Border,2/1/2018 00:00,Bus Passengers,3370
Alcan,AK,3104,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,328
Sherwood,ND,3414,US-Canada Border,2/1/2018 00:00,Trucks,415
Turner,MT,3306,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,1413
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Rail Containers Full,455
Noonan,ND,3420,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,2894
Grand Portage,MN,3613,US-Canada Border,2/1/2018 00:00,Bus Passengers,1171
Columbus,NM,2406,US-Mexico Border,2/1/2018 00:00,Trucks,422
Detroit,MI,3801,US-Canada Border,2/1/2018 00:00,Truck Containers Full,83539
San Luis,AZ,2608,US-Mexico Border,2/1/2018 00:00,Trucks,3230
Boundary,WA,3015,US-Canada Border,2/1/2018 00:00,Personal Vehicles,2095
Rio Grande City,TX,2307,US-Mexico Border,2/1/2018 00:00,Pedestrians,5979
Rio Grande City,TX,2307,US-Mexico Border,2/1/2018 00:00,Trucks,2899
Oroville,WA,3019,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,736
Point Roberts,WA,3017,US-Canada Border,2/1/2018 00:00,Pedestrians,1541
Jackman,ME,104,US-Canada Border,2/1/2018 00:00,Trucks,7217
Vanceboro,ME,105,US-Canada Border,2/1/2018 00:00,Trucks,60
Richford,VT,203,US-Canada Border,2/1/2018 00:00,Rail Containers Empty,27
Sarles,ND,3409,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,613
Otay Mesa,CA,2506,US-Mexico Border,2/1/2018 00:00,Pedestrians,204524
Ogdensburg,NY,701,US-Canada Border,2/1/2018 00:00,Buses,7
Sasabe,AZ,2606,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,3416
Lukeville,AZ,2602,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,58535
Baudette,MN,3424,US-Canada Border,2/1/2018 00:00,Truck Containers Empty,671
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Trains,84
Del Rio,TX,2302,US-Mexico Border,2/1/2018 00:00,Personal Vehicle Passengers,242647
Tecate,CA,2505,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,81512
Northgate,ND,3406,US-Canada Border,2/1/2018 00:00,Bus Passengers,26
Naco,AZ,2603,US-Mexico Border,2/1/2018 00:00,Bus Passengers,42
Norton,VT,211,US-Canada Border,2/1/2018 00:00,Truck Containers Full,604
Sault Sainte Marie,MI,3803,US-Canada Border,2/1/2018 00:00,Trucks,3718
Trout River,NY,715,US-Canada Border,2/1/2018 00:00,Personal Vehicles,7663
Santa Teresa,NM,2408,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,40607
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Buses,768
Noonan,ND,3420,US-Canada Border,2/1/2018 00:00,Trucks,183
San Luis,AZ,2608,US-Mexico Border,2/1/2018 00:00,Truck Containers Full,2564
Portal,ND,3403,US-Canada Border,2/1/2018 00:00,Truck Containers Full,6031
Hannah,ND,3408,US-Canada Border,2/1/2018 00:00,Trucks,10
Danville,WA,3012,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,3672
Sumas,WA,3009,US-Canada Border,2/1/2018 00:00,Train Passengers,33
Dalton Cache,AK,3106,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,628
Tecate,CA,2505,US-Mexico Border,2/1/2018 00:00,Truck Containers Empty,1879
Willow Creek,MT,3325,US-Canada Border,2/1/2018 00:00,Personal Vehicle Passengers,368
Sweetgrass,MT,3310,US-Canada Border,2/1/2018 00:00,Trains,23
Raymond,MT,3301,US-Canada Border,2/1/2018 00:00,Trucks,1445
Nogales,AZ,2604,US-Mexico Border,2/1/2018 00:00,Train Passengers,224
Opheim,MT,3317,US-Canada Border,2/1/2018 00:00,Trucks,47
Calais,ME,115,US-Canada Border,2/1/2018 00:00,Truck Containers Full,2916
El Paso,TX,2402,US-Mexico Border,2/1/2018 00:00,Trucks,62531
Laredo,TX,2304,US-Mexico Border,2/1/2018 00:00,Personal Vehicles,369301
